price
13.58609739363647
13.726679344257658
13.764217263576723
14.48333993053993
13.514405465180353
13.038981768465277
14.962913010801817
13.457406021215947
13.709038313453757
13.864300722133706
13.748970034156029
14.228282241254878
14.100689500197937
14.375126345899696
14.008607187926188
13.180632285528304
13.345506928718539
14.058456736574664
13.42984807715229
14.01411548483133
13.718118211955625
13.541073712262515
14.210251702709463
12.971540487669746
13.16158409055761
13.5985975564007
13.815510557964274
13.762109781237159
13.723395269056468
13.081541382884074
13.561907799165356
13.527828485512494
13.878485357125662
14.669925886120343
14.27293540500315
14.389310980891652
13.304684934198283
13.592367006650065
13.9108207377686
13.527828485512494
13.670484785914017
14.187074114396758
13.627975434117433
13.262125319779487
13.664687668229691
15.51934914581986
13.235692062711331
13.710150042306449
13.262125319779487
13.764217263576723
14.077874822431765
13.496681756515656
14.288634314546254
14.207552645740298
13.696727021974308
14.430696197054507
13.329377546788654
15.226497531674536
13.215853720491667
13.226723392728571
13.329377546788654
14.30715336231349
13.721199878493033
13.837956746794104
13.737549016494562
12.793859310432293
13.102160670086809
13.764217263576723
13.541073712262515
13.800396920154226
14.038654109278484
13.444446876573442
14.276094965293519
13.74937075545973
14.141210697603576
14.403297222866392
14.28551418721001
12.899094818276968
13.658856747918897
13.906264921232738
13.933293593620657
14.26019637922572
14.110416475505374
13.353475098367715
12.793859310432293
13.968231644981937
13.955272500339433
13.764217263576723
12.721885810807203
13.592367006650065
14.217636764806924
14.289568457538051
13.487006490992238
13.997832114758229
13.737549016494562
13.58609739363647
13.036805489042683
13.722298176242095
13.253896775366178
13.312983737012978
14.074021253115776
14.282384294201082
14.2887589173749
13.670484785914017
13.521139497361697
13.20624486138503
13.910775282190055
13.715690222682063
13.997832114758229
13.623138665316818
13.42984807715229
13.487006490992238
13.10011776845701
13.16158409055761
13.270783382522602
13.353475098367715
13.591116224748411
14.187074114396758
14.115615150414612
14.274705988493407
13.79224193102492
13.473020249017498
13.437174117244362
14.001990124906893
14.555064111338375
14.27293540500315
13.800396920154226
13.480037821676145
14.978661367769956
14.166167429577444
13.3999193535571
14.714858569108117
14.115615150414612
13.623138665316818
13.560618308335483
13.536457812210548
13.527695143289481
13.422467969854667
13.081541382884074
14.725783217512866
14.269765830241871
12.577291314909747
13.437174117244362
13.64109764523836
13.795307850646754
14.077874822431765
13.415032991367148
13.017002861746503
13.480037821676145
13.715690222682063
14.180153671552183
13.9108207377686
13.815510557964274
14.780591454007862
14.115615150414612
13.668169970065565
14.457364444136669
13.287877815881902
14.077105295652737
13.882234190007182
14.555064111338375
13.407542319637992
13.437174117244362
13.527828485512494
13.541073712262515
13.287877815881902
15.123843377614453
13.840203170554645
14.360737608447597
13.312983737012978
13.795307850646754
13.635187003832993
12.89921982609012
13.592367006650065
13.583578500616985
13.345506928718539
13.151922179645874
13.591116224748411
14.375126345899696
13.770826950337634
13.88036153028389
13.219490088135052
13.27594246533263
14.3372761217686
13.753635154246187
12.751299696013497
13.664687668229691
13.337474757021274
13.592367006650065
13.764217263576723
13.561907799165356
13.681979165339751
12.706847933442663
13.527828485512494
13.840203170554645
14.343193298796688
14.151982080299518
13.737549016494562
13.670426980775124
13.610943392223
13.458835614025542
13.17115354157376
14.0225247273486
14.808762330974558
13.976778705560397
14.151982794585487
12.86099861326992
13.7557605535585
13.726679344257658
14.19394699368452
13.567049198665774
13.737549016494562
13.459549644759198
13.901688254205327
12.928778628331663
13.17115354157376
13.758940206475879
12.863592648446968
13.458835614025542
13.81049801614073
13.696727021974308
14.269765830241871
14.107134849648679
13.795307850646754
13.702341859858636
13.704578997256993
14.085537695177335
13.442996549995796
14.414347059052979
14.880221294956703
12.449018824140563
13.407542319637992
12.429216196844383
13.953531855861648
13.80566222190946
14.403297222866392
12.89921982609012
13.997832114758229
13.864300722133706
13.337474757021274
13.591116224748411
13.655341805811453
13.955272500339433
13.827439128829548
13.815510557964274
13.217582643985264
13.36138027787483
13.468041679297198
12.762827201184564
14.151982794585487
13.091904169919621
13.399995114002609
13.465953081794405
14.122995257712235
14.180847874981659
11.979723963267016
13.287877815881902
14.962913010801817
13.262125319779487
12.736700896592344
13.592367006650065
14.71159858252091
14.162640089059476
14.626440774180603
13.729407858910863
13.079455876393052
13.895245525983128
13.457406021215947
13.473020249017498
13.329377546788654
13.527828485512494
13.507625778194974
13.801918604444808
13.617059619240436
13.764217263576723
